4.974671304225921631e-01,2.883422374725341797e-01,3.982801735401153564e-01,9.954019188880920410e-01
4.958942830562591553e-01,2.783851325511932373e-01,3.998287320137023926e-01,9.955903291702270508e-01
4.928766787052154541e-01,2.767947912216186523e-01,3.997513055801391602e-01,9.962284564971923828e-01
4.897348284721374512e-01,2.750348150730133057e-01,3.997192084789276123e-01,9.957081079483032227e-01
5.022644996643066406e-01,2.799715697765350342e-01,3.623220324516296387e-01,9.946610927581787109e-01
5.037370920181274414e-01,2.797113060951232910e-01,3.623499572277069092e-01,9.948017597198486328e-01
5.051975250244140625e-01,2.793380618095397949e-01,3.622038960456848145e-01,9.936262965202331543e-01
4.774700999259948730e-01,2.740814685821533203e-01,3.525267541408538818e-01,9.958909749984741211e-01
4.996047019958496094e-01,2.800290286540985107e-01,1.982589811086654663e-01,9.947012066841125488e-01
4.878602623939514160e-01,2.927949726581573486e-01,3.909154832363128662e-01,9.958943724632263184e-01
4.948439598083496094e-01,2.944743931293487549e-01,3.413729667663574219e-01,9.953846335411071777e-01
3.923515677452087402e-01,3.158938288688659668e-01,3.031906485557556152e-01,9.997658729553222656e-01
5.087221264839172363e-01,3.201254308223724365e-01,3.134905826300382614e-03,9.988027811050415039e-01
3.340656459331512451e-01,3.879412412643432617e-01,2.597832679748535156e-01,8.177613019943237305e-01
4.948588311672210693e-01,3.914990723133087158e-01,-6.686960160732269287e-02,9.231839776039123535e-01
3.123638033866882324e-01,4.540067315101623535e-01,2.192918509244918823e-01,7.941695451736450195e-01
4.866301417350769043e-01,4.788143336772918701e-01,-7.887700945138931274e-02,7.119535207748413086e-01
2.963265180587768555e-01,4.692875742912292480e-01,2.151566445827484131e-01,7.444654703140258789e-01
4.951071143150329590e-01,4.915818572044372559e-01,-9.386296570301055908e-02,6.361782550811767578e-01
3.060350716114044189e-01,4.690295457839965820e-01,2.097134590148925781e-01,7.360395789146423340e-01
4.932479858398437500e-01,4.897849261760711670e-01,-6.624658405780792236e-02,6.274969577789306641e-01
3.146660625934600830e-01,4.649237394332885742e-01,2.146569043397903442e-01,6.856504082679748535e-01
4.869857430458068848e-01,4.838139116764068604e-01,-6.604264676570892334e-02,5.746924877166748047e-01
3.653736412525177002e-01,4.621198773384094238e-01,8.249691128730773926e-02,9.994732141494750977e-01
4.342702925205230713e-01,4.551330506801605225e-01,-8.345318585634231567e-02,9.994145035743713379e-01
4.067762494087219238e-01,5.706489682197570801e-01,2.397171258926391602e-01,8.160701394081115723e-01
5.153878927230834961e-01,4.800513982772827148e-01,2.258961647748947144e-02,9.490749239921569824e-01
4.107664227485656738e-01,6.830167770385742188e-01,1.961834281682968140e-01,9.150235056877136230e-01
5.178877115249633789e-01,5.175003409385681152e-01,8.229905739426612854e-03,9.400435686111450195e-01
4.084143042564392090e-01,6.990168690681457520e-01,1.849468201398849487e-01,9.514532685279846191e-01
5.164743661880493164e-01,5.229210257530212402e-01,8.021579124033451080e-03,9.442695379257202148e-01
4.271985888481140137e-01,7.010986804962158203e-01,1.328026205301284790e-01,8.555397391319274902e-01
5.213538408279418945e-01,5.386220216751098633e-01,1.274992711842060089e-03,8.892261385917663574e-01
