4.827862679958343506e-01,2.871666550636291504e-01,2.917519211769104004e-01,9.952107071876525879e-01
4.786763787269592285e-01,2.773894369602203369e-01,2.735736966133117676e-01,9.954370856285095215e-01
4.750033020973205566e-01,2.760646641254425049e-01,2.735015153884887695e-01,9.960619807243347168e-01
4.713996350765228271e-01,2.747898995876312256e-01,2.734608054161071777e-01,9.956127405166625977e-01
4.867882132530212402e-01,2.791329324245452881e-01,2.504133582115173340e-01,9.944872856140136719e-01
4.886810183525085449e-01,2.791000902652740479e-01,2.503606081008911133e-01,9.945666790008544922e-01
4.906094074249267578e-01,2.790131568908691406e-01,2.501953244209289551e-01,9.935559630393981934e-01
4.603594839572906494e-01,2.744714021682739258e-01,1.917450129985809326e-01,9.957209229469299316e-01
4.865908622741699219e-01,2.800165116786956787e-01,8.442084491252899170e-02,9.944739937782287598e-01
4.727434217929840088e-01,2.922019958496093750e-01,2.681921422481536865e-01,9.959632754325866699e-01
4.813778400421142578e-01,2.937731146812438965e-01,2.370662391185760498e-01,9.954180717468261719e-01
3.820272982120513916e-01,3.165241479873657227e-01,1.553327143192291260e-01,9.997439384460449219e-01
5.015652179718017578e-01,3.210034966468811035e-01,-4.531460255384445190e-02,9.986716508865356445e-01
3.287075459957122803e-01,3.903569579124450684e-01,1.416325718164443970e-01,8.061357736587524414e-01
4.964455962181091309e-01,3.938093781471252441e-01,-1.318982988595962524e-01,9.305253028869628906e-01
3.017844259738922119e-01,4.560543298721313477e-01,1.116751879453659058e-01,7.916562557220458984e-01
4.900229573249816895e-01,4.808055460453033447e-01,-1.319836676120758057e-01,7.211214900016784668e-01
2.853330969810485840e-01,4.729094207286834717e-01,1.082545742392539978e-01,7.482716441154479980e-01
4.996083676815032959e-01,4.964460432529449463e-01,-1.449026167392730713e-01,6.488615274429321289e-01
2.918030619621276855e-01,4.727732539176940918e-01,1.027543991804122925e-01,7.407670021057128906e-01
4.981325268745422363e-01,4.951303005218505859e-01,-1.261679083108901978e-01,6.413275599479675293e-01
3.002989888191223145e-01,4.680696427822113037e-01,1.080677285790443420e-01,6.899315714836120605e-01
4.906385540962219238e-01,4.880023300647735596e-01,-1.226463317871093750e-01,5.900434255599975586e-01
3.591194450855255127e-01,4.669885635375976562e-01,6.672307103872299194e-02,9.994148612022399902e-01
4.244479238986968994e-01,4.634253680706024170e-01,-6.754395365715026855e-02,9.993507862091064453e-01
3.973491787910461426e-01,5.700455307960510254e-01,2.110289633274078369e-01,8.009848594665527344e-01
4.987138807773590088e-01,4.674250483512878418e-01,1.281034667044878006e-02,9.497870206832885742e-01
4.106008410453796387e-01,6.840832829475402832e-01,2.328047007322311401e-01,9.074960947036743164e-01
5.039449930191040039e-01,5.311079025268554688e-01,1.019303351640701294e-01,9.450531005859375000e-01
4.093441367149353027e-01,7.010955214500427246e-01,2.336140424013137817e-01,9.469680190086364746e-01
5.004023313522338867e-01,5.423126816749572754e-01,1.136176139116287231e-01,9.486790895462036133e-01
4.268707633018493652e-01,7.042236924171447754e-01,1.753586977720260620e-01,8.466455936431884766e-01
5.166829824447631836e-01,5.510911941528320312e-01,9.657102078199386597e-02,8.969383835792541504e-01
