5.788996815681457520e-01,3.190654516220092773e-01,5.495628118515014648e-01,9.937973618507385254e-01
5.737999677658081055e-01,3.164315819740295410e-01,5.621629953384399414e-01,9.947918653488159180e-01
5.701647996902465820e-01,3.168186843395233154e-01,5.621705651283264160e-01,9.947780370712280273e-01
5.662288069725036621e-01,3.166881501674652100e-01,5.622630715370178223e-01,9.948245286941528320e-01
5.808738470077514648e-01,3.084619939327239990e-01,5.367285609245300293e-01,9.942410588264465332e-01
5.826948881149291992e-01,3.071901500225067139e-01,5.366994142532348633e-01,9.937173724174499512e-01
5.846258401870727539e-01,3.060714602470397949e-01,5.365668535232543945e-01,9.932154417037963867e-01
5.491751432418823242e-01,3.000319600105285645e-01,5.545344948768615723e-01,9.948001503944396973e-01
5.770497322082519531e-01,2.984332144260406494e-01,4.353257119655609131e-01,9.918119907379150391e-01
5.671730041503906250e-01,3.199134767055511475e-01,5.423651933670043945e-01,9.946250319480895996e-01
5.703418254852294922e-01,3.189873695373535156e-01,5.088797211647033691e-01,9.932041764259338379e-01
4.645355641841888428e-01,2.972191870212554932e-01,4.526508748531341553e-01,9.996291399002075195e-01
5.851692557334899902e-01,2.937305867671966553e-01,2.845551669597625732e-01,9.995419383049011230e-01
4.187069833278656006e-01,3.259448409080505371e-01,3.383957445621490479e-01,7.068085074424743652e-01
6.076496243476867676e-01,3.092823028564453125e-01,5.079222470521926880e-02,6.523771882057189941e-01
3.909800648689270020e-01,3.878836929798126221e-01,2.890436947345733643e-01,6.454516649246215820e-01
5.679233074188232422e-01,3.307256102561950684e-01,-3.719141334295272827e-02,4.741130471229553223e-01
3.806423842906951904e-01,4.027855992317199707e-01,2.918260991573333740e-01,5.795382857322692871e-01
5.579016208648681641e-01,3.311947584152221680e-01,-3.401765227317810059e-02,4.579583108425140381e-01
3.820478022098541260e-01,4.045502245426177979e-01,3.103362619876861572e-01,5.662803649902343750e-01
5.526517629623413086e-01,3.347308933734893799e-01,4.094550386071205139e-03,4.474446475505828857e-01
3.884305953979492188e-01,3.987393677234649658e-01,2.950146198272705078e-01,5.199506878852844238e-01
5.538389682769775391e-01,3.351133763790130615e-01,-2.193943783640861511e-02,4.035770595073699951e-01
4.332996904850006104e-01,4.053768813610076904e-01,6.150501221418380737e-02,9.997976422309875488e-01
5.091561079025268555e-01,3.865141868591308594e-01,-6.296469271183013916e-02,9.997489452362060547e-01
4.608377516269683838e-01,4.935416579246520996e-01,1.184738427400588989e-01,8.881942629814147949e-01
5.694319605827331543e-01,4.330679178237915039e-01,-4.536041244864463806e-02,9.407663345336914062e-01
4.457157254219055176e-01,5.659245848655700684e-01,-3.416554331779479980e-01,9.502829313278198242e-01
5.443246364593505859e-01,5.154840946197509766e-01,-4.733069837093353271e-01,9.267948269844055176e-01
4.381950795650482178e-01,5.736495256423950195e-01,-3.975581526756286621e-01,9.719732999801635742e-01
5.349459052085876465e-01,5.244881510734558105e-01,-5.194054841995239258e-01,9.468194842338562012e-01
4.677701890468597412e-01,5.972231030464172363e-01,-4.622353613376617432e-01,9.313668012619018555e-01
5.524355173110961914e-01,5.521509051322937012e-01,-5.727369785308837891e-01,9.224089980125427246e-01
