6.218167543411254883e-01,2.802220880985260010e-01,5.990568995475769043e-01,9.613150358200073242e-01
6.231335997581481934e-01,2.714356780052185059e-01,6.126258373260498047e-01,9.587957859039306641e-01
6.210950613021850586e-01,2.694968879222869873e-01,6.126108169555664062e-01,9.551269412040710449e-01
6.183860301971435547e-01,2.668707072734832764e-01,6.126384735107421875e-01,9.497331380844116211e-01
6.284338235855102539e-01,2.746357917785644531e-01,5.913155078887939453e-01,9.596118330955505371e-01
6.306332349777221680e-01,2.757001221179962158e-01,5.912981033325195312e-01,9.576629400253295898e-01
6.323420405387878418e-01,2.761599123477935791e-01,5.911222696304321289e-01,9.577402472496032715e-01
6.111235618591308594e-01,2.623918056488037109e-01,5.898613929748535156e-01,9.564890265464782715e-01
6.300644278526306152e-01,2.746228575706481934e-01,4.938776493072509766e-01,9.580516815185546875e-01
6.139746904373168945e-01,2.822906374931335449e-01,5.867146849632263184e-01,9.683713316917419434e-01
6.200065016746520996e-01,2.847568690776824951e-01,5.584528446197509766e-01,9.693657755851745605e-01
5.500595569610595703e-01,2.726949751377105713e-01,5.144634246826171875e-01,9.993824958801269531e-01
6.314778923988342285e-01,2.903415262699127197e-01,2.929936051368713379e-01,9.996755123138427734e-01
5.034856200218200684e-01,3.165941834449768066e-01,4.191828370094299316e-01,6.051062941551208496e-01
6.290673613548278809e-01,3.430047035217285156e-01,7.223395258188247681e-02,5.869849324226379395e-01
4.676819443702697754e-01,3.649719655513763428e-01,3.557057380676269531e-01,4.973825216293334961e-01
6.213922500610351562e-01,4.032062292098999023e-01,-7.212272286415100098e-02,4.056876301765441895e-01
4.502275586128234863e-01,3.745043575763702393e-01,3.577446341514587402e-01,4.486281275749206543e-01
6.245616674423217773e-01,4.159545898437500000e-01,-1.037451773881912231e-01,4.083558320999145508e-01
4.592749178409576416e-01,3.778212070465087891e-01,3.666040599346160889e-01,4.367351830005645752e-01
6.241845488548278809e-01,4.139562845230102539e-01,-8.190600574016571045e-02,3.953362703323364258e-01
4.680873453617095947e-01,3.743032813072204590e-01,3.576652705669403076e-01,3.950104713439941406e-01
6.215447783470153809e-01,4.095036983489990234e-01,-6.357701122760772705e-02,3.514047265052795410e-01
4.901655614376068115e-01,3.593334853649139404e-01,7.863540947437286377e-02,9.998549818992614746e-01
5.560169219970703125e-01,3.685124516487121582e-01,-7.955332100391387939e-02,9.998306632041931152e-01
5.168158411979675293e-01,4.158497750759124756e-01,2.587859928607940674e-01,7.438661456108093262e-01
5.744341015815734863e-01,4.426607489585876465e-01,-8.722481131553649902e-02,8.926761746406555176e-01
5.223658680915832520e-01,4.989610910415649414e-01,-1.491657644510269165e-01,8.925145864486694336e-01
5.381201505661010742e-01,5.226047039031982422e-01,-6.046561598777770996e-01,9.212810993194580078e-01
5.158823728561401367e-01,5.154585838317871094e-01,-2.110380679368972778e-01,9.586259126663208008e-01
5.306805968284606934e-01,5.338733196258544922e-01,-6.660293340682983398e-01,9.556198716163635254e-01
5.511988401412963867e-01,5.343715548515319824e-01,-2.861168384552001953e-01,9.080138206481933594e-01
5.613118410110473633e-01,5.499685406684875488e-01,-7.806812524795532227e-01,9.271389245986938477e-01
