3.277166187763214111e-01,3.692335784435272217e-01,2.785814106464385986e-01,9.878702163696289062e-01
3.224030435085296631e-01,3.598913848400115967e-01,2.321252524852752686e-01,9.916983842849731445e-01
3.181457519531250000e-01,3.591970205307006836e-01,2.321676015853881836e-01,9.927576184272766113e-01
3.135218918323516846e-01,3.587291240692138672e-01,2.322357594966888428e-01,9.921600818634033203e-01
3.329242169857025146e-01,3.603088855743408203e-01,2.261866778135299683e-01,9.901174902915954590e-01
3.362392485141754150e-01,3.604435920715332031e-01,2.260947525501251221e-01,9.901449084281921387e-01
3.399471044540405273e-01,3.605546653270721436e-01,2.259379476308822632e-01,9.887136220932006836e-01
3.030554056167602539e-01,3.608913421630859375e-01,7.704532146453857422e-02,9.925357699394226074e-01
3.453523218631744385e-01,3.626991212368011475e-01,4.980733618140220642e-02,9.899136424064636230e-01
3.217906653881072998e-01,3.742549419403076172e-01,2.342403233051300049e-01,9.893054962158203125e-01
3.336147069931030273e-01,3.760744333267211914e-01,2.256877571344375610e-01,9.876264333724975586e-01
2.416336238384246826e-01,4.198673665523529053e-01,3.254111483693122864e-02,9.969938397407531738e-01
3.934292793273925781e-01,4.058721661567687988e-01,-3.582103550434112549e-02,9.955275058746337891e-01
2.068785279989242554e-01,5.023261308670043945e-01,6.148269027471542358e-02,8.209351897239685059e-01
4.249031841754913330e-01,4.622077047824859619e-01,1.217774450778961182e-01,8.427188992500305176e-01
2.103300094604492188e-01,5.542277097702026367e-01,1.847568303346633911e-01,2.892502546310424805e-01
4.064132571220397949e-01,4.250167012214660645e-01,4.714497923851013184e-01,2.269156575202941895e-01
2.098067104816436768e-01,5.736165642738342285e-01,2.055662423372268677e-01,2.471264749765396118e-01
4.087429940700531006e-01,4.162058532238006592e-01,5.277764201164245605e-01,2.153607755899429321e-01
2.127569466829299927e-01,5.705398321151733398e-01,2.083460241556167603e-01,2.418450564146041870e-01
3.938125967979431152e-01,4.102861583232879639e-01,5.270072221755981445e-01,2.161861658096313477e-01
2.171225994825363159e-01,5.644579529762268066e-01,1.908398568630218506e-01,2.180205732583999634e-01
3.898499906063079834e-01,4.137243926525115967e-01,4.824727773666381836e-01,2.047640532255172729e-01
2.705284953117370605e-01,6.044969558715820312e-01,6.960235536098480225e-02,9.976835846900939941e-01
3.579498529434204102e-01,6.005744338035583496e-01,-7.010336220264434814e-02,9.976285696029663086e-01
3.068765103816986084e-01,7.033240199089050293e-01,2.365254312753677368e-01,8.941719532012939453e-01
3.695577085018157959e-01,7.307925820350646973e-01,-5.063314735889434814e-02,9.118959307670593262e-01
3.435365557670593262e-01,8.307324051856994629e-01,3.585421144962310791e-01,8.538920879364013672e-01
3.650900721549987793e-01,8.691459894180297852e-01,-4.851274937391281128e-02,8.496267795562744141e-01
3.410654962062835693e-01,8.456308841705322266e-01,3.724285066127777100e-01,8.692701458930969238e-01
3.583374619483947754e-01,8.964326381683349609e-01,-4.677707329392433167e-02,8.835706710815429688e-01
3.593592941761016846e-01,8.397722840309143066e-01,3.763400316238403320e-01,6.321594119071960449e-01
3.780997991561889648e-01,8.845313191413879395e-01,-8.496471494436264038e-02,6.351348757743835449e-01
